x y
1.0000000000E+00 3.5187579727E-02
2.0000000000E+00 3.5195686011E-02
3.0000000000E+00 3.5203020956E-02
4.0000000000E+00 3.5209291927E-02
5.0000000000E+00 3.5212754487E-02
6.0000000000E+00 3.5179625430E-02
7.0000000000E+00 2.8310091104E-02
8.0000000000E+00 1.3619512772E-02
9.0000000000E+00 1.5315202849E-02
1.0000000000E+01 1.6919703087E-02
1.1000000000E+01 1.7623815906E-02
1.2000000000E+01 1.7944859696E-02
1.3000000000E+01 1.8083454919E-02
1.4000000000E+01 1.8129728735E-02
1.5000000000E+01 1.8129009564E-02
1.6000000000E+01 1.8105590508E-02
1.7000000000E+01 1.8073042599E-02
1.8000000000E+01 1.8038628392E-02
1.9000000000E+01 1.8006011613E-02
2.0000000000E+01 1.7976798372E-02
2.1000000000E+01 1.7951191317E-02
2.2000000000E+01 1.7928476310E-02
2.3000000000E+01 1.7906848372E-02
2.4000000000E+01 1.7882673490E-02
2.5000000000E+01 1.7848920268E-02
2.6000000000E+01 1.7792064517E-02
2.7000000000E+01 1.7686482779E-02
2.8000000000E+01 1.7485736837E-02
2.9000000000E+01 1.7114100669E-02
3.0000000000E+01 1.6474797121E-02
3.1000000000E+01 1.5506916574E-02
3.2000000000E+01 1.4281320119E-02
3.3000000000E+01 1.3006632969E-02
3.4000000000E+01 1.1879667012E-02
3.5000000000E+01 1.0973490046E-02
3.6000000000E+01 1.0270426416E-02
3.7000000000E+01 9.7147540263E-03
3.8000000000E+01 9.2441612135E-03
3.9000000000E+01 8.7969389288E-03
4.0000000000E+01 8.3079644474E-03
4.1000000000E+01 7.7066323439E-03
4.2000000000E+01 6.9307333014E-03
4.3000000000E+01 5.9694907203E-03
4.4000000000E+01 4.9170497064E-03
4.5000000000E+01 3.9608908073E-03
4.6000000000E+01 3.2635059955E-03
4.7000000000E+01 2.8563709068E-03
4.8000000000E+01 2.6648212935E-03
4.9000000000E+01 2.5938045860E-03
5.0000000000E+01 2.5780538606E-03
5.1000000000E+01 2.5838189529E-03
5.2000000000E+01 2.5959775149E-03
5.3000000000E+01 2.6088820747E-03
5.4000000000E+01 2.6205048077E-03
5.5000000000E+01 2.6302444964E-03
5.6000000000E+01 2.6381905011E-03
5.7000000000E+01 2.6446677143E-03
5.8000000000E+01 2.6500033992E-03
5.9000000000E+01 2.6544596765E-03
6.0000000000E+01 2.6582242052E-03
6.1000000000E+01 2.6614242850E-03
6.2000000000E+01 2.6641552921E-03
6.3000000000E+01 2.6665003440E-03
6.4000000000E+01 2.6685361502E-03
6.5000000000E+01 2.6703328257E-03
6.6000000000E+01 2.6719504918E-03
6.7000000000E+01 2.6734342118E-03
6.8000000000E+01 2.6748121098E-03
6.9000000000E+01 2.6760993002E-03
7.0000000000E+01 2.6773044018E-03
7.1000000000E+01 2.6784341608E-03
7.2000000000E+01 2.6794951744E-03
7.3000000000E+01 2.6804941143E-03
7.4000000000E+01 2.6814376168E-03
7.5000000000E+01 2.6823321887E-03
7.6000000000E+01 2.6831841170E-03
7.7000000000E+01 2.6839993492E-03
7.8000000000E+01 2.6847833745E-03
7.9000000000E+01 2.6855411451E-03
8.0000000000E+01 2.6862770426E-03
8.1000000000E+01 2.6869948698E-03
8.2000000000E+01 2.6876978535E-03
8.3000000000E+01 2.6883886634E-03
8.4000000000E+01 2.6890694660E-03
8.5000000000E+01 2.6897420210E-03
8.6000000000E+01 2.6904077982E-03
8.7000000000E+01 2.6910680773E-03
8.8000000000E+01 2.6917239933E-03
8.9000000000E+01 2.6923765185E-03
9.0000000000E+01 2.6930263943E-03
9.1000000000E+01 2.6936740366E-03
9.2000000000E+01 2.6943194385E-03
9.3000000000E+01 2.6949620912E-03
9.4000000000E+01 2.6956009564E-03
9.5000000000E+01 2.6962345465E-03
9.6000000000E+01 2.6968611691E-03
9.7000000000E+01 2.6974793245E-03
9.8000000000E+01 2.6980881280E-03
9.9000000000E+01 2.6986875703E-03
1.0000000000E+02 2.6992785083E-03
