x y
1.0000000000E+00 3.5187579727E-02
2.0000000000E+00 5.1133712596E-02
3.0000000000E+00 3.6600132123E-02
4.0000000000E+00 3.6546095941E-02
5.0000000000E+00 6.6979869175E-02
6.0000000000E+00 5.0007592135E-02
7.0000000000E+00 4.2457331229E-02
8.0000000000E+00 2.4873196474E-02
9.0000000000E+00 4.4279908730E-02
1.0000000000E+01 3.6541214580E-02
1.1000000000E+01 1.8498386375E-02
1.2000000000E+01 1.1594639664E-02
1.3000000000E+01 9.6078393010E-03
1.4000000000E+01 8.1713576200E-03
1.5000000000E+01 7.1489134731E-03
1.6000000000E+01 5.8021219507E-03
1.7000000000E+01 4.7844546961E-03
1.8000000000E+01 4.6488552719E-03
1.9000000000E+01 4.5262713772E-03
2.0000000000E+01 4.3021079798E-03
2.1000000000E+01 4.0530876714E-03
2.2000000000E+01 3.8625534264E-03
2.3000000000E+01 3.7322392520E-03
2.4000000000E+01 3.6357918898E-03
2.5000000000E+01 3.5595041182E-03
2.6000000000E+01 3.4982860773E-03
2.7000000000E+01 3.4483695050E-03
2.8000000000E+01 3.4065247036E-03
2.9000000000E+01 3.3705451611E-03
3.0000000000E+01 3.3390721954E-03
3.1000000000E+01 3.3112234700E-03
3.2000000000E+01 3.2863895956E-03
3.3000000000E+01 3.2641577575E-03
3.4000000000E+01 3.2442512486E-03
3.5000000000E+01 3.2264592666E-03
3.6000000000E+01 3.2105827777E-03
3.7000000000E+01 3.1964131117E-03
3.8000000000E+01 3.1837362536E-03
3.9000000000E+01 3.1723468617E-03
4.0000000000E+01 3.1620603946E-03
4.1000000000E+01 3.1527189807E-03
4.2000000000E+01 3.1441914577E-03
4.3000000000E+01 3.1363699062E-03
4.4000000000E+01 3.1291650563E-03
4.5000000000E+01 3.1225021429E-03
4.6000000000E+01 3.1163178296E-03
4.7000000000E+01 3.1105581390E-03
4.8000000000E+01 3.1051770388E-03
4.9000000000E+01 3.1001353358E-03
5.0000000000E+01 3.0953996728E-03
5.1000000000E+01 3.0909415663E-03
5.2000000000E+01 3.0867365102E-03
5.3000000000E+01 3.0827631943E-03
5.4000000000E+01 3.0790028700E-03
5.5000000000E+01 3.0754388667E-03
5.6000000000E+01 3.0720562338E-03
5.7000000000E+01 3.0688414778E-03
5.8000000000E+01 3.0657823651E-03
5.9000000000E+01 3.0628677715E-03
6.0000000000E+01 3.0600875741E-03
6.1000000000E+01 3.0574325864E-03
6.2000000000E+01 3.0548945372E-03
6.3000000000E+01 3.0524660834E-03
6.4000000000E+01 3.0501408209E-03
6.5000000000E+01 3.0479132450E-03
6.6000000000E+01 3.0457786155E-03
6.7000000000E+01 3.0437327213E-03
6.8000000000E+01 3.0417716026E-03
6.9000000000E+01 3.0398913175E-03
7.0000000000E+01 3.0380878238E-03
7.1000000000E+01 3.0363569863E-03
7.2000000000E+01 3.0346946693E-03
7.3000000000E+01 3.0330968617E-03
7.4000000000E+01 3.0315597904E-03
7.5000000000E+01 3.0300800023E-03
7.6000000000E+01 3.0286544104E-03
7.7000000000E+01 3.0272803055E-03
7.8000000000E+01 3.0259553367E-03
7.9000000000E+01 3.0246774650E-03
8.0000000000E+01 3.0234448962E-03
8.1000000000E+01 3.0222560022E-03
8.2000000000E+01 3.0211092447E-03
8.3000000000E+01 3.0200031129E-03
8.4000000000E+01 3.0189360847E-03
8.5000000000E+01 3.0179066123E-03
8.6000000000E+01 3.0169131289E-03
8.7000000000E+01 3.0159540674E-03
8.8000000000E+01 3.0150278838E-03
8.9000000000E+01 3.0141330792E-03
9.0000000000E+01 3.0132682157E-03
9.1000000000E+01 3.0124319263E-03
9.2000000000E+01 3.0116229192E-03
9.3000000000E+01 3.0108399774E-03
9.4000000000E+01 3.0100819553E-03
9.5000000000E+01 3.0093477741E-03
9.6000000000E+01 3.0086364161E-03
9.7000000000E+01 3.0079469190E-03
9.8000000000E+01 3.0072783709E-03
9.9000000000E+01 3.0066299049E-03
1.0000000000E+02 3.0060006948E-03
